date,period,mw_side,trade_side,net_vol,big_count,total_count,time,is_dp,side,hourly_close,daily_close,hit,max_win_pct,days_to_hit,es_start,es_target,late_hit,days_to_late,days_to_max_40d,mue_pre_hit,mue_pre_late,vol_bucket
2025-11-06,RTH,Sell,,450000,0,1,11:40:59.577000,1,Sell,449.10009765625,449.10009765625,1.0,0.15051043324612326,2.0,450.6,428.07,0,,7,-0.001908547392539064,,100k-500k
2025-11-07,RTH,Buy,,400000,0,1,09:08:42.407000,0,Buy,429.8075866699219,429.8075866699219,1.0,0.17685086425758206,2.0,423.86,445.05300000000005,0,,31,0.0013683821106172706,,100k-500k
2025-11-07,RTH,Buy,,400015,0,1,09:08:42.400000,0,Buy,429.8075866699219,429.8075866699219,1.0,0.17685086425758206,2.0,423.86,445.05300000000005,0,,31,0.0013683821106172706,,100k-500k
2025-11-10,RTH,Sell,Sell,500000,0,1,12:46:55.273000,0,Sell,445.260009765625,445.260009765625,1.0,0.1399168660166344,4.0,445.05,422.7975,0,,5,-0.0022469111177816845,,100k-500k
2025-11-13,RTH,Sell,Buy,850000,0,1,09:54:21.027000,1,Buy,398.3599853515625,398.3599853515625,1.0,0.24440565629092859,3.0,400.85,420.89250000000004,0,,27,-0.045079209731079324,,500k-1M
2025-11-14,RTH,Sell,Sell,500000,0,1,10:08:24.182000,0,Buy,408.510009765625,408.510009765625,1.0,0.2220289750464704,5.0,408.19,428.59950000000003,0,,26,-0.035473697407878375,,100k-500k
2025-11-14,RTH,Sell,Sell,500000,0,1,10:08:24.182000,0,Buy,408.510009765625,408.510009765625,1.0,0.22205891352888124,5.0,408.18,428.589,0,,26,-0.03545006748229183,,100k-500k
2025-11-17,AH,Buy,Sell,960000,0,1,13:36:30,1,Buy,396.7200012207031,396.7200012207031,1.0,0.21984742082612427,8.0,408.92,429.36600000000004,0,,24,-0.06035412737363058,,500k-1M
2025-11-17,PM,Buy,Sell,553389,0,1,06:18:49.400000,0,Buy,415.7499084472656,415.7499084472656,1.0,0.23363424588653078,4.0,404.35,424.56750000000005,0,,25,-0.026313858154870525,,500k-1M
2025-11-17,RTH,Sell,,445000,0,1,10:27:48.131000,0,Sell,408.9100036621094,408.9100036621094,1.0,0.0696143000208843,5.0,412.99,392.34049999999996,0,,5,-0.038620795761171556,,100k-500k
2025-11-19,AH,Sell,Sell,743518,0,1,14:06:14.103000,1,Buy,427.8081970214844,427.8081970214844,1.0,0.23473355113794583,1.0,403.99,424.1895,0,,22,0.026337297662844355,,500k-1M
2025-11-19,AH,Sell,,400000,0,1,14:26:08.534000,1,Buy,427.8081970214844,427.8081970214844,1.0,0.23473355113794583,1.0,403.99,424.1895,0,,22,0.026337297662844355,,100k-500k
2025-11-20,AH,Buy,Buy,875810,0,1,13:59:52.525000,1,Buy,388.206298828125,388.206298828125,1.0,0.2621005675789255,2.0,395.23,414.99150000000003,0,,21,-0.027806618337740095,,500k-1M
2025-11-20,RTH,Buy,Buy,1000000,1,1,09:25:51.727000,0,Buy,405.20001220703125,405.20001220703125,1.0,0.23519217344547044,5.0,403.84,424.032,0,,22,-0.048534097082074526,,500k-1M
2025-11-21,RTH,Buy,Buy,589300,0,1,09:07:16.993000,0,Buy,394.6400146484375,394.6400146484375,1.0,0.2501754569529292,2.0,399.0,418.95000000000005,0,,21,-0.021152888324326442,,500k-1M
2025-11-21,RTH,Buy,Buy,1500000,1,1,10:24:38.795000,0,Buy,401.70001220703125,401.70001220703125,1.0,0.2610157679404878,2.0,395.57,415.3485,0,,21,-0.01266527401321193,,>1M
2025-11-21,RTH,Buy,Buy,589853,0,1,09:07:16.900000,0,Buy,394.6400146484375,394.6400146484375,1.0,0.2501754569529292,2.0,399.0,418.95000000000005,0,,21,-0.021152888324326442,,500k-1M
2025-11-21,RTH,Buy,Buy,1500000,1,1,10:24:38.795000,0,Buy,401.70001220703125,401.70001220703125,1.0,0.2609838902983436,2.0,395.58,415.359,0,,21,-0.012690233180156312,,>1M
2025-11-25,AH,Sell,,420000,0,1,13:02:43.388000,1,Buy,419.5372009277344,419.5372009277344,1.0,0.18936577807395988,5.0,419.4,440.37,0,,18,-0.005984705177783684,,100k-500k
2025-11-25,RTH,Buy,Buy,846000,0,1,08:35:04.446000,1,Buy,418.4200134277344,418.4200134277344,1.0,0.20759195130176183,5.0,413.07,433.7235,0,,19,-0.0016220158895964806,,500k-1M
2025-11-25,RTH,Buy,Buy,640000,0,1,12:57:59.734000,1,Buy,419.30999755859375,419.30999755859375,1.0,0.18707314753151705,6.0,420.21,441.2205,0,,19,-0.007900776639210108,,500k-1M
2025-11-25,RTH,Buy,Buy,1128052,1,1,08:35:04.400000,0,Buy,418.4200134277344,418.4200134277344,1.0,0.20759195130176183,5.0,413.07,433.7235,0,,19,-0.0016220158895964806,,>1M
2025-11-26,AH,Buy,,430653,0,1,13:30:09.955000,1,Buy,427.3727111816406,427.3727111816406,1.0,0.16934691575840116,4.0,426.58,447.909,0,,17,-0.010455260168813551,,100k-500k
2025-11-26,AH,Buy,,430653,0,1,13:30:09.900000,0,Buy,427.3727111816406,427.3727111816406,1.0,0.16934691575840116,4.0,426.58,447.909,0,,17,-0.010455260168813551,,100k-500k
2025-12-01,AH,Sell,Buy,1075082,1,1,13:09:31.292000,1,Buy,429.80999755859375,429.80999755859375,1.0,0.15966896202217595,3.0,430.14,451.647,0,,15,-0.018645103647213668,,>1M
2025-12-02,AH,Buy,,400000,0,1,13:33:30.172000,1,Buy,441.2699890136719,441.2699890136719,1.0,0.16210047368422967,2.0,429.24,450.70200000000006,0,,14,0.004373779524384647,,100k-500k
2025-12-03,AH,Buy,Buy,1313944,1,1,13:00:06.432000,1,Sell,448.510009765625,448.510009765625,0.0,0.07216725612212922,,446.74,424.40299999999996,1,24.0,40,,-0.11657789166902167,>1M
2025-12-03,AH,Buy,Buy,1143726,1,1,13:03:46.896000,1,Sell,448.510009765625,448.510009765625,0.0,0.07216725612212922,,446.74,424.40299999999996,1,24.0,40,,-0.11657789166902167,>1M
2025-12-04,AH,Buy,Sell,1054880,1,1,13:00:06.013000,1,Sell,455.7701110839844,455.7701110839844,0.0,0.08985084814172739,,454.53,431.80349999999993,1,21.0,40,,-0.09744132911847134,>1M
2025-12-04,AH,Buy,,430249,0,1,13:42:01.970000,1,Sell,455.7701110839844,455.7701110839844,0.0,0.08985084814172739,,454.53,431.80349999999993,1,21.0,40,,-0.09744132911847134,100k-500k
2025-12-04,AH,Buy,Sell,1054882,1,1,13:00:06,0,Sell,455.7701110839844,455.7701110839844,0.0,0.08985084814172739,,454.53,431.80349999999993,1,21.0,40,,-0.09744132911847134,>1M
2025-12-04,AH,Buy,,430249,0,1,13:42:01.900000,0,Sell,455.7701110839844,455.7701110839844,0.0,0.08985084814172739,,454.53,431.80349999999993,1,21.0,40,,-0.09744132911847134,100k-500k
2025-12-05,RTH,Sell,Sell,550000,0,1,11:28:31.957000,1,Sell,455.21978759765625,455.21978759765625,0.0,0.08987087166335063,,454.54,431.813,1,21.0,40,,-0.09741718511950263,500k-1M
2025-12-08,AH,Sell,Buy,653665,0,1,13:06:29.993000,1,Sell,445.3948059082031,445.3948059082031,0.0,0.11840640086755394,,439.58,417.60099999999994,1,28.0,40,,-0.13476501961922463,500k-1M
2025-12-10,AH,Buy,Buy,661756,0,1,13:04:39.801000,1,Sell,444.2200012207031,444.2200012207031,1.0,0.14158619048257695,17.0,451.45,428.87749999999994,0,,38,-0.10492857974131967,,500k-1M
2025-12-10,AH,Buy,Buy,661756,0,1,13:04:39.800000,0,Sell,444.2200012207031,444.2200012207031,1.0,0.14158619048257695,17.0,451.45,428.87749999999994,0,,38,-0.10492857974131967,,500k-1M
2025-12-15,AH,Buy,Buy,700004,0,1,13:04:52.488000,1,Sell,475.1449890136719,475.1449890136719,1.0,0.18467754874368175,11.0,475.31,451.54449999999997,0,,35,-0.049462471490645574,,500k-1M
2025-12-15,AH,Buy,Buy,565400,0,1,13:09:06.602000,1,Sell,475.1449890136719,475.1449890136719,1.0,0.18467754874368175,11.0,475.31,451.54449999999997,0,,35,-0.049462471490645574,,500k-1M
2025-12-15,AH,Buy,Buy,565400,0,1,13:05:38.790000,1,Sell,475.1449890136719,475.1449890136719,1.0,0.184334334561174,11.0,475.11,451.3545,0,,35,-0.04990424811984327,,500k-1M
2025-12-15,AH,Buy,Buy,700004,0,1,13:04:52.400000,0,Sell,475.1449890136719,475.1449890136719,1.0,0.18467754874368175,11.0,475.31,451.54449999999997,0,,35,-0.049462471490645574,,500k-1M
2025-12-15,AH,Buy,Buy,1130800,1,1,13:05:38.700000,0,Sell,475.1449890136719,475.1449890136719,1.0,0.184334334561174,11.0,475.11,451.3545,0,,35,-0.04990424811984327,,>1M
2025-12-15,AH,Buy,Buy,565400,0,1,13:09:06.600000,0,Sell,475.1449890136719,475.1449890136719,1.0,0.18467754874368175,11.0,475.31,451.54449999999997,0,,35,-0.049462471490645574,,500k-1M
2025-12-15,FirstHour,Sell,Buy,589300,0,1,06:53:22.230000,0,Sell,472.1300048828125,472.1300048828125,1.0,0.1894184896010361,11.0,478.09,454.18549999999993,0,,36,-0.04336005213290128,,500k-1M
2025-12-17,AH,Sell,Buy,720645,0,1,13:06:10.181000,1,Sell,483.42010498046875,483.42010498046875,1.0,0.17063109552146422,10.0,467.26,443.897,0,,33,-0.06754271139027257,,500k-1M
2025-12-17,RTH,Sell,Buy,675000,0,1,08:07:35.757000,0,Sell,478.0600891113281,478.0600891113281,1.0,0.18882464456264786,9.0,477.74,453.853,0,,34,-0.04412443447109043,,500k-1M
2025-12-17,RTH,Buy,Buy,500001,0,1,10:20:24.700000,0,Sell,467.2300109863281,467.2300109863281,1.0,0.18500333479150236,10.0,475.5,451.72499999999997,0,,34,-0.04904312791633807,,500k-1M
2025-12-18,AH,Buy,Buy,1344357,1,1,13:19:03.979000,1,Sell,480.5450134277344,480.5450134277344,1.0,0.19827272212458236,7.0,483.37,459.2015,0,,32,-0.03196310760746167,,>1M
2025-12-18,AH,Buy,,400000,0,1,13:07:09.600000,0,Sell,480.5450134277344,480.5450134277344,1.0,0.19827272212458236,7.0,483.37,459.2015,0,,32,-0.03196310760746167,,100k-500k
2025-12-18,AH,Buy,Buy,1344357,1,1,13:19:03.900000,0,Sell,480.5450134277344,480.5450134277344,1.0,0.19827272212458236,7.0,483.37,459.2015,0,,32,-0.03196310760746167,,>1M
2025-12-19,AH,Sell,Buy,2476984,1,1,13:16:50.336000,1,Sell,487.9649963378906,487.9649963378906,1.0,0.19465728531454565,6.0,481.2,457.14,0,,31,-0.03661680657568321,,>1M
2025-12-19,AH,Sell,,484424,0,1,13:04:10.269000,1,Sell,487.9649963378906,487.9649963378906,1.0,0.19465728531454565,6.0,481.2,457.14,0,,31,-0.03661680657568321,,100k-500k
2025-12-19,AH,Sell,Buy,2476984,1,1,13:16:49,1,Sell,487.9649963378906,487.9649963378906,1.0,0.19465728531454565,6.0,481.2,457.14,0,,31,-0.03661680657568321,,>1M
2025-12-19,AH,Sell,Buy,5277361,1,1,13:20:03.305000,1,Sell,487.9649963378906,487.9649963378906,1.0,0.19465728531454565,6.0,481.2,457.14,0,,31,-0.03661680657568321,,>1M
2025-12-19,AH,Sell,,400982,0,1,13:12:46.683000,1,Sell,487.9649963378906,487.9649963378906,1.0,0.19465728531454565,6.0,481.2,457.14,0,,31,-0.03661680657568321,,100k-500k
2025-12-19,AH,Sell,,400983,0,1,13:12:51.066000,1,Sell,487.9649963378906,487.9649963378906,1.0,0.19465728531454565,6.0,481.2,457.14,0,,31,-0.03661680657568321,,100k-500k
2025-12-19,AH,Sell,Buy,1236883,1,1,13:05:04.038000,1,Sell,487.9649963378906,487.9649963378906,1.0,0.19465728531454565,6.0,481.2,457.14,0,,31,-0.03661680657568321,,>1M
2025-12-19,RTH,Buy,Buy,1000000,1,1,08:45:15.844000,0,Sell,479.3407897949219,479.3407897949219,1.0,0.18985906907778696,7.0,478.35,454.4325,0,,32,-0.04279294935553199,,500k-1M
2025-12-19,RTH,Buy,Buy,999503,0,1,08:45:15.800000,0,Sell,479.3407897949219,479.3407897949219,1.0,0.18985906907778696,7.0,478.35,454.4325,0,,32,-0.04279294935553199,,500k-1M
2025-12-22,AH,Sell,Sell,532000,0,1,13:00:23.550000,1,Sell,486.7878112792969,486.7878112792969,1.0,0.20706542609080553,4.0,488.73,464.2935,0,,30,-0.006568048700522235,,500k-1M
2025-12-22,AH,Sell,,441000,0,1,13:00:55.317000,1,Sell,486.7878112792969,486.7878112792969,1.0,0.20706542609080553,4.0,488.73,464.2935,0,,30,-0.006568048700522235,,100k-500k
2025-12-22,RTH,Sell,,400000,0,1,11:43:07.205000,0,Sell,487.5299987792969,487.5299987792969,1.0,0.214028892413417,5.0,493.06,468.407,0,,31,-0.0013385819589971256,,100k-500k
2025-12-26,RTH,Buy,,400000,0,1,08:19:49.183000,0,Sell,479.6340026855469,479.6340026855469,1.0,0.18821292407172352,4.0,477.38,453.51099999999997,0,,28,-0.006535673886631205,,100k-500k
2025-12-29,AH,Buy,Sell,1033399,1,1,14:00:55,1,Sell,460.67999267578125,460.67999267578125,1.0,0.1568816588925232,3.0,459.64,436.65799999999996,0,,26,-0.007571132010241741,,>1M
2025-12-31,RTH,Sell,Sell,1100000,1,1,10:47:50.807000,0,Sell,453.2650146484375,453.2650146484375,1.0,0.1474217575864817,4.0,454.54,431.813,0,,25,-0.00833807051583052,,>1M
2026-01-02,FirstHour,Buy,Sell,2000118,2,2,06:34:51.600000,0,Sell,445.1000061035156,445.1000061035156,1.0,0.14843343081075713,3.0,455.08,432.32599999999996,0,,24,-0.007141571970347282,,>1M
2026-01-02,PM,Sell,Sell,1447796,1,1,06:00:40.799000,1,Buy,445.1000061035156,445.1000061035156,0.0,0.0191452160728133,,449.72,472.2060000000001,0,,1,,,>1M
2026-01-05,AH,Sell,Sell,501907,0,1,13:19:16.646000,1,Buy,439.0591125488281,439.0591125488281,0.0,0.005822808229390338,,451.67,474.25350000000003,0,,5,,,500k-1M
2026-01-05,RTH,Buy,,400000,0,1,12:56:22.403000,1,Buy,451.69000244140625,451.69000244140625,0.0,0.010520698651963478,,451.49,474.0645,0,,1,,,100k-500k
2026-01-05,RTH,Buy,,402969,0,1,12:56:22.400000,0,Buy,451.69000244140625,451.69000244140625,0.0,0.010520698651963478,,451.49,474.0645,0,,1,,,100k-500k
2026-01-09,RTH,Buy,,450000,0,1,10:23:02.353000,0,Sell,446.375,446.375,1.0,0.14690884428629242,7.0,447.08,424.72599999999994,0,,40,-0.016149207732327024,,100k-500k
2026-01-09,RTH,Buy,,450004,0,1,10:23:02.300000,0,Sell,446.375,446.375,1.0,0.14690884428629242,7.0,447.08,424.72599999999994,0,,40,-0.016149207732327024,,100k-500k
2026-01-12,PM,Buy,Sell,1787562,0,2,06:06:38.609000,1,Buy,449.80499267578125,449.80499267578125,0.0,0.02087590794132437,,445.01,467.26050000000004,0,,1,,,>1M
2026-01-12,RTH,Sell,Sell,575000,0,1,11:13:06.150000,0,Sell,450.92498779296875,450.92498779296875,1.0,0.153497882864692,6.0,450.56,428.032,0,,39,-0.0031072253530675664,,500k-1M
2026-01-12,RTH,Sell,Sell,575000,0,1,11:13:06.150000,0,Sell,450.92498779296875,450.92498779296875,1.0,0.1535166702255268,6.0,450.57,428.0415,0,,39,-0.003084962281284,,500k-1M
2026-01-13,AH,Buy,,475518,0,1,13:00:05.652000,1,Sell,440.04998779296875,440.04998779296875,1.0,0.14713775962324602,4.0,447.2,424.84,0,,37,-0.0001118067978533349,,100k-500k
2026-01-13,AH,Buy,,475518,0,1,13:00:05.600000,0,Sell,440.04998779296875,440.04998779296875,1.0,0.14713775962324602,4.0,447.2,424.84,0,,37,-0.0001118067978533349,,100k-500k
2026-01-14,RTH,Buy,,490000,0,1,08:53:14.830000,0,Buy,436.1199951171875,436.1199951171875,0.0,0.04037986680106985,,434.87,456.61350000000004,0,,7,,,100k-500k
2026-01-15,AH,Sell,Sell,633713,0,1,13:53:20.283000,1,Buy,436.8500061035156,436.8500061035156,0.0,0.03160269210338431,,438.57,460.49850000000004,0,,5,,,500k-1M
2026-01-16,AH,Sell,,403256,0,1,13:04:25.631000,1,Buy,426.94000244140625,426.94000244140625,0.0,0.034125697544642855,,437.5,459.375,0,,4,,,100k-500k
2026-01-16,AH,Sell,,403240,0,1,13:04:25.486000,1,Buy,426.94000244140625,426.94000244140625,0.0,0.034125697544642855,,437.5,459.375,0,,4,,,100k-500k
2026-01-16,AH,Sell,,403280,0,1,13:04:25.681000,1,Buy,426.94000244140625,426.94000244140625,0.0,0.034125697544642855,,437.5,459.375,0,,4,,,100k-500k
2026-01-22,AH,Buy,Sell,806390,0,1,13:00:06.119000,1,Sell,446.1099853515625,446.1099853515625,1.0,0.18893512211725427,5.0,449.36,426.892,0,,40,-0.006831922458120964,,500k-1M
2026-01-23,RTH,Buy,Sell,700000,0,1,09:52:31.241000,0,Sell,446.7200012207031,446.7200012207031,1.0,0.1829714097798811,5.0,446.08,423.77599999999995,0,,40,-0.007240848185513285,,500k-1M
2026-02-02,AH,Sell,Sell,527111,0,1,13:36:13.867000,1,Buy,422.8550109863281,422.8550109863281,0.0,0.03447051066479131,,421.81,442.9005,0,,7,,,500k-1M
2026-02-04,AH,Sell,,443300,0,1,14:36:21.051000,1,Buy,389.7799987792969,389.7799987792969,1.0,0.07472723850032176,4.0,406.01,426.3105,0,,5,-0.04551386836127033,,100k-500k
2026-02-04,RTH,Sell,Sell,942000,0,1,07:30:04.747000,0,Buy,408.82501220703125,408.82501220703125,0.0,0.04791067748202606,,416.4,437.21999999999997,0,,6,,,500k-1M
2026-02-04,RTH,Sell,Buy,1000000,1,1,08:47:17.249000,0,Buy,403.1600036621094,403.1600036621094,1.0,0.07980699357464885,5.0,404.1,424.30500000000006,0,,6,-0.041002439231277894,,500k-1M
2026-02-05,AH,Sell,Buy,527111,0,1,13:13:24.412000,1,Buy,410.10400390625,410.10400390625,1.0,0.09853731301708328,2.0,397.21,417.0705,0,,4,0.0014098059305452922,,500k-1M
2026-02-05,AH,Buy,Buy,517729,0,1,13:22:55.941000,1,Buy,410.10400390625,410.10400390625,1.0,0.09853731301708328,2.0,397.21,417.0705,0,,4,0.0014098059305452922,,500k-1M
2026-02-05,AH,Buy,,481604,0,1,13:53:45.095000,1,Buy,410.10400390625,410.10400390625,1.0,0.09853731301708328,2.0,397.21,417.0705,0,,4,0.0014098059305452922,,100k-500k
2026-02-06,RTH,Sell,Buy,500000,0,1,09:34:31.172000,0,Buy,412.17498779296875,412.17498779296875,1.0,0.0535274665689208,4.0,414.18,434.889,0,,4,-0.016635258716205834,,100k-500k
2026-02-06,RTH,Sell,Buy,500000,0,1,09:34:31.172000,0,Buy,412.17498779296875,412.17498779296875,1.0,0.05355290364709083,4.0,414.17,434.87850000000003,0,,4,-0.01661151569422735,,100k-500k
2026-02-09,FirstHour,Buy,Buy,1000000,1,1,07:02:37.784000,0,Buy,418.6650085449219,418.6650085449219,1.0,0.0642683075695503,3.0,410.0,430.5,0,,3,0.0065853956269054876,,500k-1M
2026-02-12,AH,Sell,Sell,969880,0,1,13:08:59.948000,1,Sell,416.1050109863281,416.1050109863281,1.0,0.19138274150622198,6.0,417.07,396.2165,0,,36,-0.016759770682604255,,500k-1M
2026-02-12,AH,Sell,Sell,969880,0,1,13:09:10.145000,1,Sell,416.1050109863281,416.1050109863281,1.0,0.19138274150622198,6.0,417.07,396.2165,0,,36,-0.016759770682604255,,500k-1M
2026-02-12,AH,Sell,Sell,999240,0,1,13:09:20.942000,1,Sell,416.1050109863281,416.1050109863281,1.0,0.19138274150622198,6.0,417.07,396.2165,0,,36,-0.016759770682604255,,500k-1M
2026-02-13,RTH,Buy,Sell,1000000,1,1,08:03:49.369000,0,Sell,420.4200134277344,420.4200134277344,1.0,0.1893028846153846,6.0,416.0,395.2,0,,36,-0.019374994131234977,,500k-1M
2026-02-17,RTH,Sell,,450000,0,1,11:27:00.347000,0,Sell,410.5599060058594,410.5599060058594,1.0,0.1820871631945286,10.0,412.33,391.71349999999995,0,,35,-0.019426178880728156,,100k-500k
2026-02-19,AH,Buy,Sell,500000,0,1,13:00:13.234000,1,Sell,409.8099060058594,409.8099060058594,1.0,0.18085545651065066,7.0,411.71,391.12449999999995,0,,32,-0.02096134739960323,,100k-500k
2026-02-19,AH,Buy,,457644,0,1,13:02:03.627000,1,Sell,409.8099060058594,409.8099060058594,1.0,0.18085545651065066,7.0,411.71,391.12449999999995,0,,32,-0.02096134739960323,,100k-500k
2026-02-19,RTH,Buy,Sell,750000,0,1,11:39:24.652000,0,Sell,409.9700012207031,409.9700012207031,1.0,0.17671614100185526,8.0,409.64,389.15799999999996,0,,33,-0.026120487105484425,,500k-1M
2026-02-20,AH,Buy,Sell,890198,0,1,13:00:40.357000,1,Sell,403.3800048828125,403.3800048828125,1.0,0.18107425574280023,6.0,411.82,391.229,0,,31,-0.020688641488734477,,500k-1M
2026-02-23,RTH,Sell,Buy,500000,0,1,11:06:52.537000,0,Buy,395.53118896484375,395.53118896484375,1.0,0.06496072038989267,3.0,394.7,414.435,0,,3,-0.0016721344187436372,,100k-500k
2026-02-24,AH,Sell,Sell,628000,0,1,13:00:09.325000,1,Sell,414.8299865722656,414.8299865722656,1.0,0.17619326786848405,4.0,409.38,388.911,0,,29,-0.026772183149862305,,500k-1M
2026-02-24,AH,Buy,Sell,621426,0,1,14:17:55.495000,1,Sell,414.8299865722656,414.8299865722656,1.0,0.17619326786848405,4.0,409.38,388.911,0,,29,-0.026772183149862305,,500k-1M
2026-02-25,AH,Buy,,455818,0,1,13:54:24.745000,1,Sell,407.8175048828125,407.8175048828125,1.0,0.1920220412074748,3.0,417.4,396.53,0,,28,0.0014374992981102713,,100k-500k
2026-02-27,AH,Buy,Sell,667153,0,1,13:12:14.071000,1,Buy,398.65411376953125,398.65411376953125,0.0,0.03456136688468233,,402.47,422.59350000000006,0,,8,,,500k-1M
2026-03-02,AH,Sell,Sell,934000,0,1,13:01:22.323000,1,Sell,386.7200012207031,386.7200012207031,1.0,0.1638153327382723,5.0,403.32,383.154,0,,25,-0.013140691174385431,,500k-1M
2026-03-03,AH,Buy,Buy,500000,0,1,13:01:16.663000,1,Buy,407.6700134277344,407.6700134277344,1.0,0.05881732569632073,6.0,393.25,412.9125,0,,6,-0.030133518381476477,,100k-500k
2026-03-03,AH,Buy,Buy,500000,0,1,13:01:16.663000,0,Buy,407.6700134277344,407.6700134277344,1.0,0.05879040159202089,6.0,393.26,412.923,0,,6,-0.030158180601931588,,100k-500k
2026-03-03,RTH,Buy,Buy,500000,0,1,12:49:06.059000,0,Buy,392.3500061035156,392.3500061035156,1.0,0.06100273501701694,7.0,392.44,412.062,0,,7,-0.02813170447333509,,100k-500k
2026-03-04,RTH,Sell,Sell,500000,0,1,10:16:30.829000,0,Sell,406.32501220703125,406.32501220703125,1.0,0.16514011288246358,4.0,403.96,383.76199999999994,0,,24,-0.011535556897844206,,100k-500k
2026-03-06,RTH,Buy,Sell,750000,0,1,10:46:25.150000,0,Buy,399.30999755859375,399.30999755859375,0.0,0.039857932496074396,,400.42,420.44100000000003,0,,4,,,500k-1M
2026-03-10,AH,Buy,,460909,0,1,13:00:05.634000,1,Buy,411.9112854003906,411.9112854003906,0.0,0.04293135289569711,,399.24,419.20200000000006,0,,1,,,100k-500k
2026-03-10,AH,Buy,,460909,0,1,13:00:05.634000,1,Buy,411.9112854003906,411.9112854003906,0.0,0.042957476467395,,399.23,419.1915,0,,1,,,100k-500k
2026-03-13,FirstHour,Buy,Sell,500000,0,1,07:03:27.221000,0,Sell,394.05999755859375,394.05999755859375,1.0,0.15412590920491595,5.0,398.7,378.765,0,,17,-0.012616029561896504,,100k-500k
2026-03-20,RTH,Buy,Buy,750000,0,1,08:02:52.071000,0,Buy,376.4800109863281,376.4800109863281,1.0,0.09717716746453879,4.0,373.03,391.68149999999997,0,,20,-0.022973719203842446,,500k-1M
2026-03-20,RTH,Sell,Buy,540000,0,1,12:30:28.788000,0,Buy,367.9700012207031,367.9700012207031,1.0,0.11825136278496413,2.0,366.0,384.3,0,,20,-0.004207340094561134,,500k-1M
2026-03-23,AH,Buy,,418000,0,1,13:05:00.306000,1,Buy,384.55999755859375,384.55999755859375,1.0,0.07464880866298242,18.0,380.85,399.89250000000004,0,,18,-0.1144807667060523,,100k-500k
2026-03-26,RTH,Buy,Sell,600000,0,1,08:57:09.946000,0,Sell,377.2200927734375,377.2200927734375,1.0,0.11296685954760649,2.0,380.2,361.19,0,,8,-0.002340863592558223,,500k-1M
2026-03-30,AH,Buy,Buy,844400,0,1,14:15:23.697000,1,Buy,365.7900085449219,365.7900085449219,1.0,0.15199279097978188,1.0,355.28,373.044,0,,13,0.016775473526162543,,500k-1M
2026-03-30,RTH,Sell,Buy,2000000,1,1,11:34:18.162000,0,Buy,352.6700134277344,352.6700134277344,1.0,0.15124750015272956,2.0,355.51,373.2855,0,,14,-0.009479298336368853,,>1M
2026-03-30,RTH,Buy,Buy,700000,0,1,12:11:53.010000,0,Buy,355.2799987792969,355.2799987792969,1.0,0.15890814016110785,2.0,353.16,370.81800000000004,0,,14,-0.0028881678320379573,,500k-1M
2026-03-31,AH,Buy,Sell,1259756,1,1,13:00:06.262000,1,Sell,378.510009765625,378.510009765625,1.0,0.09280430396772024,3.0,371.75,353.16249999999997,0,,4,-0.03063890961247478,,>1M
2026-03-31,AH,Sell,Sell,1344990,1,1,13:54:33.149000,1,Sell,378.510009765625,378.510009765625,1.0,0.09280430396772024,3.0,371.75,353.16249999999997,0,,4,-0.03063890961247478,,>1M
2026-04-01,AH,Buy,Sell,803014,0,1,13:12:45.926000,1,Sell,366.1199951171875,366.1199951171875,1.0,0.11543303782195875,1.0,381.26,362.197,0,,3,0.0288516766363505,,500k-1M
2026-04-02,AH,Sell,Sell,1220000,1,1,13:11:44.690000,1,Buy,358.989990234375,358.989990234375,1.0,0.13502869957374553,8.0,360.59,378.6195,0,,10,-0.06472725255830715,,>1M
2026-04-02,AH,Sell,Sell,734450,0,1,13:22:22.855000,1,Buy,358.989990234375,358.989990234375,1.0,0.13502869957374553,8.0,360.59,378.6195,0,,10,-0.06472725255830715,,500k-1M
2026-04-02,AH,Sell,Sell,1000000,1,1,13:22:22.855000,1,Buy,358.989990234375,358.989990234375,1.0,0.13502869957374553,8.0,360.59,378.6195,0,,10,-0.06472725255830715,,500k-1M
2026-04-02,AH,Sell,Sell,1727714,1,1,13:27:20.424000,1,Buy,358.989990234375,358.989990234375,1.0,0.13502869957374553,8.0,360.59,378.6195,0,,10,-0.06472725255830715,,>1M
2026-04-07,AH,Sell,Buy,959364,0,1,14:03:59.980000,1,Buy,347.860107421875,347.860107421875,1.0,0.1806721441779804,1.0,346.65,363.9825,0,,8,0.0026251191651342066,,500k-1M
2026-04-07,RTH,Buy,Buy,500000,0,1,11:55:15.772000,0,Buy,342.2829895019531,342.2829895019531,1.0,0.20319849123734962,2.0,340.16,357.16800000000006,0,,9,-0.0028810187094860506,,100k-500k
2026-04-08,RTH,Sell,Buy,500000,0,1,09:51:54.528000,0,Buy,347.4649963378906,347.4649963378906,1.0,0.17653145939373005,5.0,347.87,365.2635,0,,8,-0.030528645758473007,,100k-500k
2026-04-08,RTH,Sell,Buy,500000,0,1,12:47:59.399000,0,Buy,343.239990234375,343.239990234375,1.0,0.19875812424373748,5.0,341.42,358.49100000000004,0,,8,-0.012213695741315728,,100k-500k
2026-04-09,AH,Buy,,458880,0,1,14:22:59.670000,1,Buy,346.55010986328125,346.55010986328125,1.0,0.18419072617121945,3.0,345.62,362.901,0,,6,-0.00833287936353511,,100k-500k
